no_correlativo,fase_1,fase_2,fase_3,fase_4,fase_5,fase_6,fase_7,fase_8,fase_9,fase_10,iniciada
19836,True,True,True,True,True,True,True,True,True,True,True
19837,True,True,True,True,True,True,True,True,True,True,True
19838,True,True,True,True,True,True,True,True,True,True,True
19839,True,True,True,True,True,True,True,True,True,True,True
19840,True,True,True,True,True,True,True,True,True,True,True
19841,True,True,True,True,True,True,True,True,True,True,True
19842,True,True,True,True,True,True,True,True,True,True,True
19843,True,True,True,True,True,True,True,True,True,True,True
19844,True,True,True,True,True,True,True,True,True,True,True
19845,True,True,True,True,True,True,True,True,True,True,True
19846,True,True,True,True,True,True,True,True,True,True,True
19847,True,True,True,True,True,True,True,True,True,True,True
19848,True,True,True,True,True,True,True,True,True,True,True
19849,True,True,True,True,True,True,True,True,True,True,True
19850,True,True,True,True,True,True,True,True,True,True,True
19851,True,True,True,True,True,True,True,True,True,True,True
19852,True,True,True,True,True,True,True,True,True,True,True
19853,True,True,True,True,True,True,True,True,True,True,True
19854,True,True,True,True,True,True,True,True,True,True,True
19855,True,True,True,True,True,True,True,True,True,True,True
19856,True,True,True,True,True,True,True,True,True,True,True
19857,True,True,True,True,True,True,True,True,True,True,True
19905,True,True,True,True,True,True,True,True,True,True,True
19908,True,True,True,True,False,True,True,True,True,True,True
19911,True,True,True,True,False,True,True,True,True,True,True
19914,True,True,True,True,False,True,True,True,True,True,True
19918,True,True,True,True,True,True,True,True,True,True,True
19920,True,True,True,True,False,True,True,True,True,True,True
19924,True,True,True,True,False,True,True,True,True,True,True
19927,True,True,True,True,False,True,True,True,True,True,True
19929,True,True,True,True,True,True,True,True,True,True,True
19930,True,True,True,True,True,True,True,True,True,True,True
19931,True,True,True,True,True,True,True,True,True,True,True
19933,False,False,False,False,False,False,False,False,False,False,True
19936,True,True,True,True,False,True,True,True,True,True,True
19939,True,True,True,True,False,True,True,True,True,True,True
19942,True,True,True,True,False,True,True,True,True,True,True
19947,True,True,True,True,False,True,True,True,True,True,True
19953,True,True,True,True,False,True,True,True,True,True,True
19956,True,True,True,True,False,True,True,True,True,True,True
19959,True,True,True,True,False,True,True,True,True,True,True
19963,True,True,True,True,False,True,True,True,True,True,True
19971,True,True,True,True,False,True,True,True,True,True,True
19974,True,True,True,True,False,True,True,True,True,True,True
19977,True,True,True,True,False,True,True,True,True,True,True
19981,True,True,True,True,True,True,True,True,True,True,True
19985,True,True,True,True,False,True,True,True,True,True,True
19989,True,True,True,True,False,True,True,True,True,True,True
19993,True,True,True,True,True,True,True,True,True,True,True
19996,True,True,True,True,False,True,True,True,True,True,True
20000,True,True,True,True,False,True,True,True,True,True,True
20004,True,True,True,True,True,True,True,True,True,True,True
20008,True,True,True,True,False,True,True,True,True,True,True
20014,True,True,True,True,False,True,True,True,True,True,True
20017,True,True,True,True,False,True,True,True,True,True,True
20021,True,True,True,True,True,True,True,True,True,True,True
20024,True,True,True,True,False,True,True,True,True,True,True
20026,True,True,True,True,False,True,True,True,True,True,True
20030,True,True,True,True,False,True,True,True,True,True,True
20033,True,True,True,True,False,True,True,True,True,True,True
20039,True,True,True,True,False,True,True,True,True,True,True
20043,True,True,True,True,True,True,True,True,True,True,True
20047,True,True,True,True,False,True,True,True,True,True,True
20051,True,True,True,True,False,True,True,True,True,True,True
20055,True,True,True,True,False,True,True,True,True,True,True
20059,True,True,True,True,False,True,True,True,True,True,True
20062,True,True,True,True,False,True,True,True,True,True,True
20065,True,True,True,True,False,True,True,True,True,True,True
20067,True,True,True,True,False,True,True,True,True,True,True
20072,True,True,True,True,True,True,True,True,True,True,True
20076,True,True,True,True,True,True,True,True,True,True,True
20079,True,True,True,True,False,True,True,True,True,True,True
20081,True,True,True,True,True,True,True,True,True,True,True
20084,True,True,True,True,False,True,True,True,True,True,True
20087,True,True,True,True,False,True,True,True,True,True,True
20092,True,True,True,True,True,True,True,True,True,True,True
20096,True,True,True,True,False,True,True,True,True,True,True
20099,True,True,True,True,False,True,True,True,True,True,True
20163,True,True,True,True,True,True,True,True,True,True,True
20164,True,True,True,True,True,True,True,True,True,True,True
20165,True,True,True,True,True,True,True,True,True,True,True
20166,True,True,True,True,True,True,True,True,True,True,True
20167,True,True,True,True,True,True,True,True,True,True,True
20168,True,True,True,True,True,True,True,True,True,True,True
20169,True,True,True,True,True,True,True,True,True,True,True
20170,True,True,True,True,True,True,True,True,True,True,True
20171,True,True,True,True,True,True,True,True,True,True,True
20172,True,True,True,True,True,True,True,True,True,True,True
20173,True,True,True,True,True,True,True,True,True,True,True
20174,True,True,True,True,True,True,True,True,True,True,True
20175,True,True,True,True,True,True,True,True,True,True,True
20176,True,True,True,True,True,True,True,True,True,True,True
20177,True,True,True,True,True,True,True,True,True,True,True
20178,True,True,True,True,True,True,True,True,True,True,True
20179,True,True,True,True,True,True,True,True,True,True,True
20180,True,True,True,True,True,True,True,True,True,True,True
20181,True,True,True,True,True,True,True,True,True,True,True
20182,True,True,True,True,True,True,True,True,True,True,True
20183,True,True,True,True,True,True,True,True,True,True,True
20184,True,True,True,True,True,True,True,True,True,True,True
20185,True,True,True,True,True,True,True,True,True,True,True
20186,True,True,True,True,True,True,True,True,True,True,True
20187,True,True,True,True,True,True,True,True,True,True,True
20188,True,True,True,True,True,True,True,True,True,True,True
20189,True,True,True,True,True,True,True,True,True,True,True
20190,True,True,True,True,True,True,True,True,True,True,True
20191,True,True,True,True,True,True,True,True,True,True,True
20192,True,True,True,True,True,True,True,True,True,True,True
20193,True,True,True,True,True,True,True,True,True,True,True
20318,True,True,True,True,True,True,True,True,True,True,True
20319,True,True,True,True,True,True,True,True,True,True,True
20320,True,True,True,True,True,True,True,True,True,True,True
20321,True,True,True,True,True,True,True,True,True,True,True
20322,True,True,True,True,True,True,True,True,True,True,True
20323,True,True,True,True,True,True,True,True,True,True,True
20324,True,True,True,True,True,True,True,True,True,True,True
20325,True,True,True,True,True,True,True,True,True,True,True
20326,True,True,True,True,True,True,True,True,True,True,True
20327,True,True,True,True,True,True,True,True,True,True,True
20328,True,True,True,True,True,True,True,True,True,True,True
20329,True,True,True,True,True,True,True,True,True,True,True
20330,True,True,True,True,True,True,True,True,True,True,True
20331,True,True,True,True,True,True,True,True,True,True,True
20332,True,True,True,True,True,True,True,True,True,True,True
20333,True,True,True,True,True,True,True,True,True,True,True
20334,True,True,True,True,True,True,True,True,True,True,True
20335,True,True,True,True,True,True,True,True,True,True,True
20336,True,True,True,True,True,True,True,True,True,True,True
20337,True,True,True,True,True,True,True,True,True,True,True
20338,True,True,True,True,True,True,True,True,True,True,True
20339,True,True,True,True,True,True,True,True,True,True,True
20340,True,True,True,True,True,True,True,True,True,True,True
20341,True,True,True,True,True,True,True,True,True,True,True
20342,True,True,True,True,True,True,True,True,True,True,True
20343,True,True,True,True,True,True,True,True,True,True,True
20344,True,True,True,True,True,True,True,True,True,True,True
20345,True,True,True,True,True,True,True,True,True,True,True
20346,True,True,True,True,True,True,True,True,True,True,True
20347,True,True,True,True,True,True,True,True,True,True,True
20348,True,True,True,True,True,True,True,True,True,True,True
20455,True,True,True,True,True,True,True,True,True,True,True
20456,True,True,True,True,True,True,True,True,True,True,True
20457,True,True,True,True,True,True,True,True,True,True,True
20458,True,True,True,True,True,True,True,True,True,True,True
20459,True,True,True,True,True,True,True,True,True,True,True
20460,True,True,True,True,True,True,True,True,True,True,True
20461,True,True,True,True,True,True,True,True,True,True,True
20462,True,True,True,True,True,True,True,True,True,True,True
20463,True,True,True,True,True,True,True,True,True,True,True
20464,True,True,True,True,True,True,True,True,True,True,True
20465,True,True,True,True,True,True,True,True,True,True,True
20466,True,True,True,True,True,True,True,True,True,True,True
20467,True,True,True,True,True,True,True,True,True,True,True
20468,True,True,True,True,True,True,True,True,True,True,True
20469,True,True,True,True,True,True,True,True,True,True,True
20470,True,True,True,True,True,True,True,True,True,True,True
20471,True,True,True,True,True,True,True,True,True,True,True
20472,True,True,True,True,True,True,True,True,True,True,True
20473,True,True,True,True,True,True,True,True,True,True,True
20474,True,True,True,True,True,True,True,True,True,True,True
20475,True,True,True,True,True,True,True,True,True,True,True
20476,True,True,True,True,True,True,True,True,True,True,True
20583,True,True,True,True,True,True,True,True,True,True,True
20584,True,True,True,True,True,True,True,True,True,True,True
20585,True,True,True,True,True,True,True,True,True,True,True
20586,True,True,True,True,True,True,True,True,True,True,True
20587,True,True,True,True,True,True,True,True,True,True,True
20588,True,True,True,True,True,True,True,True,True,True,True
20589,True,True,True,True,True,True,True,True,True,True,True
20590,True,True,True,True,True,True,True,True,True,True,True
20591,True,True,True,True,True,True,True,True,True,True,True
20592,True,True,True,True,True,True,True,True,True,True,True
20593,True,True,True,True,True,True,True,True,True,True,True
20594,True,True,True,True,True,True,True,True,True,True,True
20595,True,True,True,True,True,True,True,True,True,True,True
20596,True,True,True,True,True,True,True,True,True,True,True
20597,True,True,True,True,True,True,True,True,True,True,True
20598,True,True,True,True,True,True,True,True,True,True,True
